Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance
TXN_20260601_023894,UTR20260601902030,2026-06-01,07:48:45,2026-06-01 07:48:45,2000.0,Debit,ATM,ATM,HDFC Bank,f98f3491cdcf0189,e545912fe5dea4c4,ATM_ALW_0416,Alwar,Alwar,Rajasthan,27.561554,76.622708,0,None,0,DEV_5223,103.71.199.225,1,68.4,5731.01
TXN_20260601_046350,UTR20260601445218,2026-06-01,07:50:13,2026-06-01 07:50:13,27739.76,Credit,Branch,Branch,Axis Bank,1bc80dfa675bec78,dc19be1497974176,NONE,Kaman,Bharatpur,Rajasthan,27.643784,77.27029,0,None,0,DEV_8062,103.166.189.220,1,19.4,41661.77
TXN_20260601_033657,UTR20260601660932,2026-06-01,07:50:46,2026-06-01 07:50:46,1050.23,Debit,UPI,UPI,ICICI Bank,31f539ec96f3f148,4390386be4ca7b48,NONE,Nalanda,Nalanda,Bihar,25.178868,85.463126,0,None,0,DEV_4049,103.160.133.187,1,10.6,1767.52
TXN_20260601_018369,UTR20260601261598,2026-06-01,07:51:55,2026-06-01 07:51:55,1000.0,Debit,ATM,ATM,Kotak Mahindra Bank,7e352ff78f067925,b4b7ddff4c25681b,ATM_DEL_0311,Delhi,Central Delhi,Delhi,28.61198,77.208027,0,None,0,DEV_8160,103.152.101.14,1,11.2,5725.53
TXN_20260601_007282,UTR20260601301578,2026-06-01,07:52:12,2026-06-01 07:52:12,1009.29,Credit,UPI,UPI,HDFC Bank,b47622a8ceb1be21,bd25cf2fad99982a,NONE,Bharatpur,Bharatpur,Rajasthan,27.255452,77.504635,0,None,0,DEV_6450,103.20.122.128,1,28.8,5884.39
TXN_20260601_010812,UTR20260601173450,2026-06-01,07:52:42,2026-06-01 07:52:42,2000.0,Debit,ATM,ATM,HDFC Bank,c990eb52b76b2763,a245f32192660250,ATM_DEL_0105,Delhi,Central Delhi,Delhi,28.567697,77.228325,0,None,0,DEV_3829,103.139.127.206,1,34.1,6679.43
TXN_20260601_013322,UTR20260601879218,2026-06-01,07:53:40,2026-06-01 07:53:40,1736.69,Debit,Online,Online,State Bank of India,3be723b04fdb4e96,0a3cf3dc5561fbf2,NONE,Punahana,Nuh,Haryana,27.869824,77.19812,0,None,0,DEV_8476,103.234.183.233,1,93.8,11571.16
TXN_20260601_009520,UTR20260601636514,2026-06-01,07:58:45,2026-06-01 07:58:45,892.55,Credit,UPI,UPI,Punjab National Bank,6b3206d98514184f,b4c45831042bd4ec,NONE,Bharatpur,Bharatpur,Rajasthan,27.191302,77.47119,0,None,0,DEV_3640,103.129.200.147,1,20.2,1728.86
TXN_20260601_014555,UTR20260601118340,2026-06-01,07:58:45,2026-06-01 07:58:45,1000.0,Debit,ATM,ATM,HDFC Bank,7d987c8136fbca18,ff4848172cdaea90,ATM_MAT_0299,Mathura,Mathura,Uttar Pradesh,27.454058,77.72303,0,None,0,DEV_9146,103.57.95.137,1,30.4,15169.62
TXN_20260601_047106,UTR20260601593839,2026-06-01,08:04:18,2026-06-01 08:04:18,65.72,Credit,UPI,UPI,Axis Bank,a93b7a4070d3359f,8138cb91e1020233,NONE,Agra,Agra,Uttar Pradesh,27.15167,78.035208,0,None,0,DEV_6852,103.17.106.113,1,11.6,3645.68
TXN_20260601_005754,UTR20260601344483,2026-06-01,08:05:02,2026-06-01 08:05:02,3475.73,Transfer,Branch,Branch,Punjab National Bank,82797b4d1ccf8cb9,d1cc886df9b74b4c,NONE,Kaman,Bharatpur,Rajasthan,27.646154,77.305109,0,None,0,DEV_1237,103.117.118.33,1,60.2,5222.57
TXN_20260601_028592,UTR20260601881474,2026-06-01,08:06:04,2026-06-01 08:06:04,9103.1,Transfer,Online,Online,HDFC Bank,966d523def262894,af31ad929fbf90b3,NONE,Alwar,Alwar,Rajasthan,27.565854,76.635176,0,None,0,DEV_6234,103.208.61.201,1,33.1,886.24
TXN_20260601_044066,UTR20260601698586,2026-06-01,08:06:38,2026-06-01 08:06:38,2000.0,Debit,ATM,ATM,State Bank of India,22744151cc6f46bb,d33b10ed9bef9d8d,ATM_DEL_0110,Delhi,Central Delhi,Delhi,28.602648,77.20646,0,None,0,DEV_8499,103.12.88.144,1,23.2,10824.76
TXN_20260601_032229,UTR20260601206199,2026-06-01,08:12:17,2026-06-01 08:12:17,341.58,Transfer,UPI,UPI,ICICI Bank,d3c52e18442e4e5a,fdc052feec96123d,NONE,Jaipur,Jaipur,Rajasthan,26.902345,75.758177,0,None,0,DEV_1369,103.156.44.198,1,66.5,4029.75
TXN_20260601_004357,UTR20260601199354,2026-06-01,08:14:08,2026-06-01 08:14:08,3952.5,Transfer,Online,Online,ICICI Bank,1596ec056fdc5b36,a81adcbc658e7446,NONE,Alwar,Alwar,Rajasthan,27.540742,76.610229,0,None,0,DEV_2537,103.220.60.9,1,10.3,8826.93
TXN_20260601_044493,UTR20260601383914,2026-06-01,08:15:38,2026-06-01 08:15:38,2000.0,Debit,ATM,ATM,State Bank of India,2adcd0193b354b1e,1b9ea23a293aa1ee,ATM_ALW_0031,Alwar,Alwar,Rajasthan,27.550677,76.556028,0,None,0,DEV_8977,103.81.200.106,1,30.2,9293.07
TXN_20260601_005737,UTR20260601204086,2026-06-01,08:15:52,2026-06-01 08:15:52,4000.0,Debit,ATM,ATM,State Bank of India,e58f67ca60d3f694,19a4b1d5634bd0e3,ATM_BHA_0101,Bharatpur,Bharatpur,Rajasthan,27.223049,77.527973,0,None,0,DEV_7985,103.170.113.40,1,14.5,7836.13
TXN_20260601_038459,UTR20260601128258,2026-06-01,08:15:54,2026-06-01 08:15:54,237.73,Transfer,UPI,UPI,State Bank of India,d132db023a717591,b0cca644b537279c,NONE,Alwar,Alwar,Rajasthan,27.566008,76.631165,0,None,0,DEV_8285,103.80.184.136,1,17.3,13740.26
TXN_20260601_039153,UTR20260601811244,2026-06-01,08:16:15,2026-06-01 08:16:15,1000.0,Debit,ATM,ATM,State Bank of India,33b06d560a6ecdd0,a5f43db498528137,ATM_KOL_0253,Kolkata,Kolkata,West Bengal,22.589165,88.364457,0,None,0,DEV_2339,103.238.5.220,1,25.7,1129.95
TXN_20260601_035493,UTR20260601299531,2026-06-01,08:16:30,2026-06-01 08:16:30,2000.0,Debit,ATM,ATM,Bank of Baroda,4cb16daca17a6ba6,871435f126211f1d,ATM_KOL_0461,Kolkata,Kolkata,West Bengal,22.55022,88.424729,0,None,0,DEV_2387,103.153.199.108,1,12.1,10826.09
TXN_20260601_023536,UTR20260601674112,2026-06-01,08:16:44,2026-06-01 08:16:44,390.44,Credit,Online,Online,IndusInd Bank,3b8ea35f3cac8de5,03214d60e2a9e097,NONE,Delhi,Central Delhi,Delhi,28.586454,77.212002,0,None,0,DEV_7098,103.51.97.162,1,38.9,5265.79
TXN_20260601_014106,UTR20260601413468,2026-06-01,08:18:48,2026-06-01 08:18:48,192.24,Transfer,UPI,UPI,Bank of Baroda,f1373fd3161a1024,6406c98cd784399e,NONE,Deoghar,Deoghar,Jharkhand,24.488339,86.708832,0,None,0,DEV_4716,103.234.165.190,1,19.5,1408.55
TXN_20260601_010911,UTR20260601643604,2026-06-01,08:18:54,2026-06-01 08:18:54,4209.77,Transfer,POS/Card,POS/Card,HDFC Bank,5f31659dfad661c7,606d15ee0c4f08a4,NONE,Bharatpur,Bharatpur,Rajasthan,27.222323,77.515422,0,None,0,DEV_2531,103.212.151.108,1,55.6,7619.59
TXN_20260601_029115,UTR20260601203337,2026-06-01,08:20:01,2026-06-01 08:20:01,769.1,Transfer,UPI,UPI,HDFC Bank,bcd6760d1f7f85d3,3b757ae5e09199db,NONE,Alwar,Alwar,Rajasthan,27.572333,76.61565,0,None,0,DEV_6681,103.184.91.188,1,117.2,7234.87
TXN_20260601_034247,UTR20260601719054,2026-06-01,08:23:12,2026-06-01 08:23:12,4000.0,Debit,ATM,ATM,Bank of Baroda,d37644ef517f9790,c6d88dd8536b08a4,ATM_AGR_0056,Agra,Agra,Uttar Pradesh,27.194085,77.989926,0,None,0,DEV_8568,103.18.232.53,1,33.4,15749.8
TXN_20260601_028563,UTR20260601905825,2026-06-01,08:23:43,2026-06-01 08:23:43,507.77,Credit,UPI,UPI,State Bank of India,f8500767fefca75f,ccc36b6a4178ad63,NONE,Delhi,Central Delhi,Delhi,28.626573,77.244007,0,None,0,DEV_4574,103.174.216.175,1,59.0,6654.81
TXN_20260601_046812,UTR20260601927407,2026-06-01,08:24:03,2026-06-01 08:24:03,4292.78,Transfer,UPI,UPI,ICICI Bank,dfdcbaad73cc5ad9,782d3c360a989182,NONE,Nalanda,Nalanda,Bihar,25.108659,85.429839,0,None,0,DEV_2280,103.143.245.211,1,19.2,9728.65
TXN_20260601_049128,UTR20260601827203,2026-06-01,08:24:43,2026-06-01 08:24:43,1198.56,Transfer,UPI,UPI,State Bank of India,11368d0df26faa31,89a31a0477d7773a,NONE,Patna,Patna,Bihar,25.564964,85.120814,0,None,0,DEV_5227,103.244.111.30,1,24.9,18586.33
TXN_20260601_022284,UTR20260601304286,2026-06-01,08:25:22,2026-06-01 08:25:22,1000.0,Debit,ATM,ATM,ICICI Bank,d0fac1354b117410,ccc1add85612c77b,ATM_KAM_0153,Kaman,Bharatpur,Rajasthan,27.713895,77.317297,0,None,0,DEV_7255,103.230.140.56,2,39.0,3242.51
TXN_20260601_019323,UTR20260601161227,2026-06-01,08:28:23,2026-06-01 08:28:23,5000.0,Debit,ATM,ATM,HDFC Bank,8b9235e68892bd80,73b60c7a934abc7e,ATM_PAT_0257,Patna,Patna,Bihar,25.57569,85.162056,0,None,0,DEV_5906,103.66.243.195,1,29.1,36410.35
TXN_20260601_036702,UTR20260601578039,2026-06-01,08:28:48,2026-06-01 08:28:48,367.7,Transfer,UPI,UPI,Bank of Baroda,a09329619f49c5aa,569df825b3d6ea39,NONE,Kaman,Bharatpur,Rajasthan,27.65274,77.269468,0,None,0,DEV_7598,103.228.108.201,1,36.7,1698.82
TXN_20260601_004164,UTR20260601647329,2026-06-01,08:29:39,2026-06-01 08:29:39,1332.73,Debit,UPI,UPI,State Bank of India,5094ff56ac7647df,0dd6897240850b97,NONE,Delhi,Central Delhi,Delhi,28.588139,77.218101,0,None,0,DEV_9888,103.102.234.67,1,160.7,4110.83
TXN_20260601_015760,UTR20260601103381,2026-06-01,08:30:01,2026-06-01 08:30:01,1000.0,Debit,ATM,ATM,ICICI Bank,82db63354f603c08,36a1fb8e0f2fff7c,ATM_ALW_0363,Alwar,Alwar,Rajasthan,27.554042,76.602371,0,None,0,DEV_3566,103.156.58.16,1,12.5,8929.75
TXN_20260601_021224,UTR20260601358841,2026-06-01,08:32:57,2026-06-01 08:32:57,3748.26,Transfer,Online,Online,ICICI Bank,5a04d49206c78650,cd018a0c4426b290,NONE,Bharatpur,Bharatpur,Rajasthan,27.199674,77.526793,0,None,0,DEV_6187,103.175.120.154,1,42.3,1323.1
TXN_20260601_034655,UTR20260601570346,2026-06-01,08:37:54,2026-06-01 08:37:54,5000.0,Debit,ATM,ATM,Punjab National Bank,a06294e6e3b295ed,94041223eeae3c60,ATM_DHA_0018,Dhanbad,Dhanbad,Jharkhand,23.827923,86.42887,0,None,0,DEV_9475,103.130.117.219,1,46.5,10066.83
TXN_20260601_045497,UTR20260601837025,2026-06-01,08:40:42,2026-06-01 08:40:42,6580.15,Credit,Online,Online,HDFC Bank,0d1c65aef69c14d5,a84721409c2e3602,NONE,Alwar,Alwar,Rajasthan,27.551351,76.630539,0,None,0,DEV_6341,103.210.91.103,1,11.2,2229.6
TXN_20260601_038418,UTR20260601309279,2026-06-01,08:42:45,2026-06-01 08:42:45,5785.96,Debit,Online,Online,Bank of Baroda,cec628d5dcafe5b1,3d68f327454435f8,NONE,Alwar,Alwar,Rajasthan,27.54267,76.649823,0,None,0,DEV_8575,103.216.32.157,1,25.5,826.17
TXN_20260601_035776,UTR20260601132624,2026-06-01,08:44:57,2026-06-01 08:44:57,1294.32,Transfer,UPI,UPI,HDFC Bank,1c35fce60e85d6a7,9cd01e4a4c3ce318,NONE,Kaman,Bharatpur,Rajasthan,27.643104,77.261748,0,None,0,DEV_9854,103.39.214.11,1,11.4,946.89
TXN_20260601_015959,UTR20260601418806,2026-06-01,08:47:23,2026-06-01 08:47:23,5000.0,Debit,ATM,ATM,Kotak Mahindra Bank,12c52eb7f673fe33,ec84e5e7b92b832e,ATM_ALW_0530,Alwar,Alwar,Rajasthan,27.546231,76.607494,0,None,0,DEV_7872,103.217.248.216,1,35.2,4430.0
TXN_20260601_023132,UTR20260601640452,2026-06-01,08:50:16,2026-06-01 08:50:16,1426.65,Transfer,UPI,UPI,State Bank of India,e77c2fe7f5ce4e1e,776993e023241cbb,NONE,Kaman,Bharatpur,Rajasthan,27.670715,77.262531,0,None,0,DEV_7003,103.33.59.98,1,153.7,2598.49
TXN_20260601_016612,UTR20260601442824,2026-06-01,08:50:27,2026-06-01 08:50:27,5000.0,Debit,ATM,ATM,State Bank of India,570073e396238cf1,0013d58bca3888b8,ATM_NAL_0332,Nalanda,Nalanda,Bihar,25.158867,85.502806,0,None,0,DEV_8304,103.238.240.213,1,12.2,9765.18
TXN_20260601_042790,UTR20260601373324,2026-06-01,08:59:44,2026-06-01 08:59:44,348.21,Transfer,UPI,UPI,State Bank of India,41b618c12eddbb1e,765bd71a66acda11,NONE,Faridabad,Faridabad,Haryana,28.415488,77.331237,0,None,0,DEV_5277,103.51.93.169,1,11.7,30389.1
TXN_20260601_034893,UTR20260601657575,2026-06-01,09:01:06,2026-06-01 09:01:06,405.71,Transfer,UPI,UPI,State Bank of India,ab0599875a812e1e,9a9162f8054e2f87,NONE,Deoghar,Deoghar,Jharkhand,24.474817,86.686827,0,None,0,DEV_2258,103.66.117.75,1,10.3,57546.91
TXN_20260601_014459,UTR20260601339306,2026-06-01,09:05:58,2026-06-01 09:05:58,5000.0,Debit,ATM,ATM,State Bank of India,d44af3f9f965e37c,efb4cf8a644eac3f,ATM_DEL_0207,Delhi,Central Delhi,Delhi,28.650102,77.242422,0,None,0,DEV_7290,103.49.95.247,1,15.6,16144.15
TXN_20260601_026355,UTR20260601719503,2026-06-01,09:07:12,2026-06-01 09:07:12,1318.53,Transfer,UPI,UPI,State Bank of India,ba9c79386acf9e2d,0dcdce1c956549f4,NONE,Mathura,Mathura,Uttar Pradesh,27.496599,77.686357,0,None,0,DEV_9206,103.11.11.160,1,64.5,55872.06
TXN_20260601_012898,UTR20260601287065,2026-06-01,09:09:27,2026-06-01 09:09:27,1918.08,Transfer,UPI,UPI,HDFC Bank,a76fdeaa4ee212c7,80baf9d92c3ff274,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.477901,77.024493,0,None,0,DEV_5243,103.97.217.12,2,64.9,6322.35
TXN_20260601_044418,UTR20260601421511,2026-06-01,09:10:58,2026-06-01 09:10:58,1226.04,Credit,UPI,UPI,ICICI Bank,90a891db340312ef,33d996d49bd79f10,NONE,Faridabad,Faridabad,Haryana,28.433255,77.341042,0,None,0,DEV_7193,103.99.73.237,1,44.4,4348.7
TXN_20260601_035055,UTR20260601297702,2026-06-01,09:11:10,2026-06-01 09:11:10,523.04,Debit,Online,Online,State Bank of India,7ce7377e31cddfbe,2391815d64bde11f,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.22641,87.86408,0,None,0,DEV_2252,103.108.176.120,1,26.8,38512.98
TXN_20260601_020593,UTR20260601391340,2026-06-01,09:16:17,2026-06-01 09:16:17,9939.07,Credit,Online,Online,Punjab National Bank,5b6bdaf3bee7d99b,3c6ab8c83e77c553,NONE,Deoghar,Deoghar,Jharkhand,24.467916,86.66893,0,None,0,DEV_7278,103.242.53.152,1,31.3,7260.36
TXN_20260601_018903,UTR20260601505487,2026-06-01,09:22:45,2026-06-01 09:22:45,3000.0,Debit,ATM,ATM,Bank of Baroda,edd1122608eb61c5,25c5d068e6936fd9,ATM_KOL_0204,Kolkata,Kolkata,West Bengal,22.583553,88.356545,0,None,0,DEV_8997,103.105.96.50,1,18.7,11587.84
TXN_20260601_001955,UTR20260601686851,2026-06-01,09:25:53,2026-06-01 09:25:53,5770.19,Debit,UPI,UPI,State Bank of India,fa4a8101854ee64a,cb61c4bd13e74374,NONE,Deoghar,Deoghar,Jharkhand,24.458373,86.722501,0,None,0,DEV_5360,103.54.220.122,1,17.9,5869.89
TXN_20260601_047873,UTR20260601536918,2026-06-01,09:29:08,2026-06-01 09:29:08,10158.64,Credit,Online,Online,State Bank of India,fafa55aee19e1deb,5c55658d22a70417,NONE,Dhanbad,Dhanbad,Jharkhand,23.797491,86.449131,0,None,0,DEV_1348,103.20.25.128,1,13.6,21849.98
TXN_20260601_012882,UTR20260601382985,2026-06-01,09:32:39,2026-06-01 09:32:39,381.68,Transfer,UPI,UPI,State Bank of India,c6ba8329baafe666,100d14cec7dbf5f7,NONE,Delhi,Central Delhi,Delhi,28.615672,77.208989,0,None,0,DEV_8420,103.21.114.105,2,18.9,22606.25
TXN_20260601_031564,UTR20260601462127,2026-06-01,09:33:38,2026-06-01 09:33:38,2484.37,Debit,Online,Online,State Bank of India,467a5e92a9b39218,7ebcecb330cff19e,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.199846,87.858062,0,None,0,DEV_6716,103.84.17.5,1,13.9,26885.2
TXN_20260601_031514,UTR20260601396569,2026-06-01,09:34:17,2026-06-01 09:34:17,4000.0,Debit,ATM,ATM,Canara Bank,238d3f7f9be8fe11,83b92b88a5ef6f0f,ATM_NAL_0251,Nalanda,Nalanda,Bihar,25.151152,85.45699,0,None,0,DEV_5013,103.225.183.199,1,103.5,2603.65
TXN_20260601_000714,UTR20260601883134,2026-06-01,09:34:46,2026-06-01 09:34:46,2619.61,Debit,UPI,UPI,Union Bank of India,e847248be327956a,774166c842ba261b,NONE,Alwar,Alwar,Rajasthan,27.564114,76.654103,0,None,0,DEV_9253,103.121.37.29,1,32.8,11778.26
TXN_20260601_006680,UTR20260601237834,2026-06-01,09:35:20,2026-06-01 09:35:20,500.0,Debit,ATM,ATM,State Bank of India,77a6488bcca4a5f5,063f174cb6c72ce1,ATM_MAT_0287,Mathura,Mathura,Uttar Pradesh,27.511786,77.685686,0,None,0,DEV_6920,103.180.196.150,1,165.7,2701.22
TXN_20260601_036614,UTR20260601345531,2026-06-01,09:36:26,2026-06-01 09:36:26,1038.94,Debit,Online,Online,Punjab National Bank,445c8939e50f980c,bed089b07fc56954,NONE,Alwar,Alwar,Rajasthan,27.588566,76.648903,0,None,0,DEV_2312,103.140.78.203,1,41.2,47130.76
TXN_20260601_003685,UTR20260601261527,2026-06-01,09:36:58,2026-06-01 09:36:58,10351.1,Debit,Branch,Branch,State Bank of India,e0060325661436fb,d69d51223e6956e4,NONE,Delhi,Central Delhi,Delhi,28.655366,77.182879,0,None,0,DEV_3740,103.114.232.66,1,56.3,3518.54
TXN_20260601_040002,UTR20260601798019,2026-06-01,09:38:58,2026-06-01 09:38:58,313.18,Credit,UPI,UPI,HDFC Bank,e46c47de23c03d82,a09329619f49c5aa,NONE,Kaman,Bharatpur,Rajasthan,27.607576,77.261911,0,None,0,DEV_2876,103.135.104.195,1,18.4,1614.26
TXN_20260601_000882,UTR20260601601705,2026-06-01,09:47:29,2026-06-01 09:47:29,6152.68,Transfer,Online,Online,Kotak Mahindra Bank,66b65887fdc69e48,fb639abd61842d89,NONE,Delhi,Central Delhi,Delhi,28.593859,77.188177,0,None,0,DEV_5318,103.216.214.200,1,26.3,12361.84
TXN_20260601_046638,UTR20260601645696,2026-06-01,09:51:09,2026-06-01 09:51:09,1000.0,Debit,ATM,ATM,State Bank of India,bcd11397c24cc723,f6e8c1891fbd3d2c,ATM_DEL_0255,Delhi,Central Delhi,Delhi,28.627453,77.203978,0,None,0,DEV_2233,103.207.42.245,1,33.8,26209.93
TXN_20260601_016521,UTR20260601195407,2026-06-01,09:54:47,2026-06-01 09:54:47,2581.7,Transfer,Online,Online,State Bank of India,a85aa067b234f646,e58f67ca60d3f694,NONE,Punahana,Nuh,Haryana,27.862864,77.192372,0,None,0,DEV_8736,103.88.195.213,2,11.8,12391.32
TXN_20260601_038379,UTR20260601220067,2026-06-01,09:58:48,2026-06-01 09:58:48,1787.63,Transfer,UPI,UPI,State Bank of India,9a39ed56ba65992f,d8eea43f62de4ec5,NONE,Punahana,Nuh,Haryana,27.828291,77.198868,0,None,0,DEV_7229,103.57.206.190,1,52.2,3021.64
TXN_20260601_014306,UTR20260601698321,2026-06-01,10:02:00,2026-06-01 10:02:00,2479.86,Transfer,UPI,UPI,ICICI Bank,1633c64273affb92,348aef142f5fefe9,NONE,Kolkata,Kolkata,West Bengal,22.548097,88.377415,0,None,0,DEV_4305,103.238.127.13,1,20.6,976.56
TXN_20260601_027076,UTR20260601208124,2026-06-01,10:05:36,2026-06-01 10:05:36,5000.0,Debit,ATM,ATM,State Bank of India,9d0cc42379a7127a,a81adcbc658e7446,ATM_DEL_0093,Delhi,Central Delhi,Delhi,28.601611,77.162606,0,None,0,DEV_7042,103.102.84.62,1,20.4,198568.16
TXN_20260601_018751,UTR20260601836824,2026-06-01,10:11:33,2026-06-01 10:11:33,5000.0,Debit,ATM,ATM,State Bank of India,3a244a0784d40dd6,7573f8517fafa52a,ATM_KAM_0562,Kaman,Bharatpur,Rajasthan,27.57782,77.278459,0,None,0,DEV_5637,103.172.142.5,1,84.0,3904.94
TXN_20260601_051334,UTR20260601869829,2026-06-01,10:11:50,2026-06-01 10:11:50,49000.0,Transfer,UPI,UPI,State Bank of India,cb19d55fb4859ef8,dca598a26627e1a4,NONE,Kolkata,Kolkata,West Bengal,22.575298,88.361025,1,UPI Phishing & Impersonation,1,DEV_MULE_300,182.166.200.159,3,9.0,3762.98
TXN_20260601_025987,UTR20260601208406,2026-06-01,10:13:55,2026-06-01 10:13:55,864.61,Transfer,UPI,UPI,Kotak Mahindra Bank,a4be0159d056f4e1,51be238e21ddafdf,NONE,Jaipur,Jaipur,Rajasthan,26.900392,75.746368,0,None,0,DEV_1309,103.40.55.204,1,70.3,5976.19
TXN_20260601_045810,UTR20260601317879,2026-06-01,10:14:21,2026-06-01 10:14:21,253.95,Transfer,POS/Card,POS/Card,ICICI Bank,11dcac4d44f7e13b,39ddbd6e9d267faf,NONE,Alwar,Alwar,Rajasthan,27.523882,76.637922,0,None,0,DEV_3194,103.182.212.109,1,50.1,19850.09
TXN_20260601_005716,UTR20260601884614,2026-06-01,10:14:36,2026-06-01 10:14:36,3066.86,Debit,Online,Online,Punjab National Bank,9119a09c17726fba,80d78bf927f464bc,NONE,Jaipur,Jaipur,Rajasthan,26.947127,75.77975,0,None,0,DEV_1725,103.61.171.77,1,11.3,1155.9
TXN_20260601_025782,UTR20260601887609,2026-06-01,10:16:47,2026-06-01 10:16:47,1000.0,Debit,ATM,ATM,ICICI Bank,8b440fb900f9c625,548c099771cd08c1,ATM_KOL_0545,Kolkata,Kolkata,West Bengal,22.578227,88.361081,0,None,0,DEV_4517,103.88.115.159,1,86.0,3589.01
TXN_20260601_028300,UTR20260601261157,2026-06-01,10:20:41,2026-06-01 10:20:41,3842.19,Credit,UPI,UPI,Axis Bank,6a5cecd95c6f3316,ccd93edebcb70b31,NONE,Faridabad,Faridabad,Haryana,28.445282,77.32537,0,None,0,DEV_7722,103.51.118.12,1,35.6,10348.49
TXN_20260601_048321,UTR20260601230645,2026-06-01,10:20:56,2026-06-01 10:20:56,1832.95,Credit,UPI,UPI,Axis Bank,798ac18556d4bfd3,51a36aedd3c21a4a,NONE,Kolkata,Kolkata,West Bengal,22.577725,88.356454,0,None,0,DEV_8778,103.104.244.11,1,47.1,22330.36
TXN_20260601_001967,UTR20260601126623,2026-06-01,10:21:03,2026-06-01 10:21:03,1472.94,Transfer,Online,Online,State Bank of India,7d6915a4abf3d9a9,52f9c1a02083e59a,NONE,Alwar,Alwar,Rajasthan,27.502235,76.676716,0,None,0,DEV_1826,103.97.233.244,1,25.7,8972.12
TXN_20260601_042208,UTR20260601635374,2026-06-01,10:22:46,2026-06-01 10:22:46,2000.0,Debit,ATM,ATM,ICICI Bank,14f21a529e65972a,1a75a79189493088,ATM_GUR_0385,Gurgaon/Gurugram,Gurugram,Haryana,28.434504,77.111732,0,None,0,DEV_9147,103.230.84.244,1,85.4,12318.32
TXN_20260601_015913,UTR20260601209646,2026-06-01,10:26:02,2026-06-01 10:26:02,793.8,Transfer,UPI,UPI,ICICI Bank,5ba8696c6a89b2fe,3b61bc1eeb25ce1f,NONE,Dhanbad,Dhanbad,Jharkhand,23.79604,86.437934,0,None,0,DEV_2063,103.113.215.117,1,13.7,15749.98
TXN_20260601_022734,UTR20260601998190,2026-06-01,10:26:31,2026-06-01 10:26:31,4364.1,Debit,UPI,UPI,State Bank of India,97166348577d17a6,0ce95b738ec45185,NONE,Faridabad,Faridabad,Haryana,28.383498,77.327952,0,None,0,DEV_4421,103.106.50.121,1,53.8,3740.09
TXN_20260601_037413,UTR20260601963697,2026-06-01,10:26:34,2026-06-01 10:26:34,1465.79,Credit,Online,Online,HDFC Bank,050873537de9379f,7b92cf53c546af88,NONE,Bharatpur,Bharatpur,Rajasthan,27.217435,77.501953,0,None,0,DEV_2262,103.186.120.126,1,14.2,2324.0
TXN_20260601_008702,UTR20260601366020,2026-06-01,10:28:13,2026-06-01 10:28:13,549.34,Debit,UPI,UPI,HDFC Bank,de7c06d56f44fc76,a5f62c443e7a13c2,NONE,Faridabad,Faridabad,Haryana,28.413243,77.327604,0,None,0,DEV_4944,103.83.98.10,1,51.2,4871.6
TXN_20260601_024630,UTR20260601381072,2026-06-01,10:29:10,2026-06-01 10:29:10,1893.63,Transfer,UPI,UPI,State Bank of India,a979f1923e0fe412,355a66aaa8f00012,NONE,Mathura,Mathura,Uttar Pradesh,27.478757,77.686833,0,None,0,DEV_8946,103.88.186.199,1,50.5,20280.39
TXN_20260601_051335,UTR20260601649448,2026-06-01,10:29:50,2026-06-01 10:29:50,43228.57,Transfer,UPI,UPI,State Bank of India,dca598a26627e1a4,bf566db3bfd824ca,NONE,Kolkata,Kolkata,West Bengal,22.572887,88.366807,1,UPI Phishing & Impersonation,2,DEV_MULE_526,182.131.210.156,2,17.2,2485.67
TXN_20260601_027943,UTR20260601117436,2026-06-01,10:31:00,2026-06-01 10:31:00,1000.0,Debit,ATM,ATM,State Bank of India,02f9b94b773918f0,f1373fd3161a1024,ATM_DEL_0142,Delhi,Central Delhi,Delhi,28.636793,77.210253,0,None,0,DEV_9409,103.247.105.248,1,50.7,30630.41
TXN_20260601_006902,UTR20260601790091,2026-06-01,10:33:55,2026-06-01 10:33:55,4664.27,Debit,Online,Online,ICICI Bank,2781c06ac8502e24,2d79a566243c8164,NONE,Punahana,Nuh,Haryana,27.899607,77.186372,0,None,0,DEV_6768,103.134.50.203,1,20.1,6060.49
TXN_20260601_012302,UTR20260601624576,2026-06-01,10:35:05,2026-06-01 10:35:05,500.0,Debit,ATM,ATM,IndusInd Bank,e3396a1d2e47488a,485a9f6747c186e6,ATM_KOL_0513,Kolkata,Kolkata,West Bengal,22.519051,88.359451,0,None,0,DEV_3127,103.117.74.107,1,16.2,12157.57
TXN_20260601_009456,UTR20260601784211,2026-06-01,10:38:10,2026-06-01 10:38:10,2000.0,Debit,ATM,ATM,ICICI Bank,37b2c6ba284fd322,cf42ae94fc5e8082,ATM_PUN_0542,Punahana,Nuh,Haryana,27.890058,77.186866,0,None,0,DEV_3291,103.46.64.147,1,31.5,6729.68
