Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural,Complaint_Count_7D,Complaint_Count_30D,Complaint_Count_90D,Fraud_Count_7D,Fraud_Count_30D,Fraud_Count_90D,Total_Loss_7D,Total_Loss_30D,Total_Loss_90D,Average_Loss_30D,Withdrawal_Count_7D,Withdrawal_Count_30D,Withdrawal_Amount_30D,ATM_Fraud_Count_30D,Location_Fraud_Count_30D,Local_Fraud_Density,Nearby_ATM_Count,Average_Withdrawal_Amount_30D,Transaction_Velocity_1H,Transaction_Velocity_6H,Transaction_Velocity_24H,Withdrawal_Velocity_24H,future_cashout,future_withdrawal_volume
TXN_20260601_049892,UTR20260601954832,2026-06-01,04:36:36,2026-06-01 04:36:36,80471.6,Transfer,UPI,UPI,ICICI Bank,12649093eaa7ca4d,9eae3c6fa2370392,NONE,Patna,Patna,Bihar,25.583773,85.141274,1,ATM Skimming,2,DEV_MULE_388,182.79.137.160,2,8.7,5684.5,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,30,30,30,30,30,30,1363727.99,1363727.99,1363727.99,45457.6,14,14,234000.0,30,30,2.0,12,16714.29,1,3,3,0,0,0.0
TXN_20260601_055439,UTR20260601250645,2026-06-01,04:40:28,2026-06-01 04:40:28,65301.03,Transfer,UPI,UPI,Axis Bank,2857600ba66b2a07,05e447259a036520,NONE,Delhi,Central Delhi,Delhi,28.621848,77.196,1,UPI Phishing & Impersonation,2,DEV_MULE_967,182.12.123.127,2,17.0,7433.69,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,31,31,31,31,31,31,1444199.59,1444199.59,1444199.59,46587.08,14,14,234000.0,31,31,2.0667,12,16714.29,2,4,4,0,0,0.0
TXN_20260601_044153,UTR20260601927092,2026-06-01,04:47:09,2026-06-01 04:47:09,5460.26,Transfer,Online,Online,Kotak Mahindra Bank,12f049187180d159,3365b62ef804b6df,NONE,Mathura,Mathura,Uttar Pradesh,27.505431,77.716938,0,,0,DEV_6909,103.193.180.232,1,98.4,186747.34,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,32,32,32,32,32,32,1509500.62,1509500.62,1509500.62,47171.89,14,14,234000.0,32,32,2.1333,12,16714.29,0,5,5,0,0,0.0
TXN_20260601_056753,UTR20260601406267,2026-06-01,04:49:27,2026-06-01 04:49:27,22038.11,Transfer,UPI,UPI,HDFC Bank,89b54f02989cf439,90a88995b72903ff,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.228604,87.866299,1,UPI Phishing & Impersonation,2,DEV_MULE_563,182.135.141.40,2,14.1,20725.13,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,32,32,32,32,32,32,1509500.62,1509500.62,1509500.62,47171.89,14,14,234000.0,32,32,2.1333,12,16714.29,1,2,2,0,0,0.0
TXN_20260601_011552,UTR20260601242238,2026-06-01,04:54:13,2026-06-01 04:54:13,3000.0,Debit,ATM,ATM,HDFC Bank,ba703560775d92ad,639b7301e0205a0e,ATM_ALW_0048,Alwar,Alwar,Rajasthan,27.544713,76.66446,0,,0,DEV_8585,103.149.244.155,1,21.6,1249.64,White-Label,Offsite,Indoor,Active,False,False,True,Commercial_Area,Urban,33,33,33,33,33,33,1531538.73,1531538.73,1531538.73,46410.26,14,14,234000.0,33,33,2.2,12,16714.29,0,0,0,0,0,2000.0
TXN_20260601_001986,UTR20260601753565,2026-06-01,04:54:24,2026-06-01 04:54:24,3722.47,Transfer,POS/Card,POS/Card,Bank of Baroda,b0115c02c5247797,82c98d21f80c4de3,NONE,Alwar,Alwar,Rajasthan,27.554472,76.678028,0,,0,DEV_4825,103.112.205.173,1,32.8,7044.74,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,33,33,33,33,33,33,1531538.73,1531538.73,1531538.73,46410.26,15,15,237000.0,33,33,2.0625,12,15800.0,1,4,4,0,0,0.0
TXN_20260601_056754,UTR20260601635266,2026-06-01,04:58:27,2026-06-01 04:58:27,20000.0,Debit,ATM,ATM,HDFC Bank,90a88995b72903ff,f145ec6cb0917c0d,ATM_BAR_0386,Bardhaman,Purba Bardhaman,West Bengal,23.194208,87.830733,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0386,10.24.63.19,2,20.3,5813.38,Bank-Owned,Onsite,Indoor,Active,True,False,True,Shopping_Mall,Urban,33,33,33,33,33,33,1531538.73,1531538.73,1531538.73,46410.26,15,15,237000.0,33,33,2.0625,12,15800.0,0,0,0,0,0,0.0
TXN_20260601_049893,UTR20260601405479,2026-06-01,05:06:36,2026-06-01 05:06:36,10000.0,Debit,ATM,ATM,ICICI Bank,9eae3c6fa2370392,f145ec6cb0917c0d,ATM_PAT_0028,Patna,Patna,Bihar,25.596356,85.179967,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0028,10.24.230.128,2,94.0,158.18,Bank-Owned,Onsite,Outdoor,Active,True,True,False,Commercial_Area,Urban,34,34,34,34,34,34,1551538.73,1551538.73,1551538.73,45633.49,16,16,257000.0,34,34,2.0,12,16062.5,0,0,0,0,0,1000.0
TXN_20260601_039333,UTR20260601681945,2026-06-01,05:06:56,2026-06-01 05:06:56,132.77,Credit,UPI,UPI,Bank of Baroda,17df16e4138c007f,37090b98bca7cea5,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.258417,87.84083,0,,0,DEV_7368,103.213.47.39,1,56.6,42232.93,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,17,17,267000.0,35,35,1.9444,12,15705.88,2,3,3,0,0,0.0
TXN_20260601_041906,UTR20260601649941,2026-06-01,05:07:50,2026-06-01 05:07:50,791.0,Debit,UPI,UPI,HDFC Bank,0c90286195b96307,59265d809c972f6d,NONE,Mathura,Mathura,Uttar Pradesh,27.474322,77.678514,0,,0,DEV_7402,103.221.86.155,1,10.8,12836.77,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,17,17,267000.0,35,35,1.9444,12,15705.88,1,6,6,0,0,0.0
TXN_20260601_007182,UTR20260601692193,2026-06-01,05:09:01,2026-06-01 05:09:01,647.37,Credit,Online,Online,State Bank of India,530bed6272a05c8a,9ce59599b9b4d415,NONE,Delhi,Central Delhi,Delhi,28.594767,77.202559,0,,0,DEV_3120,103.191.240.132,1,12.9,13574.39,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,17,17,267000.0,35,35,1.9444,12,15705.88,3,5,5,0,0,0.0
TXN_20260601_031607,UTR20260601237462,2026-06-01,05:10:37,2026-06-01 05:10:37,1000.0,Debit,ATM,ATM,Axis Bank,8aebaef1e5c2cac7,ec4be4aa8559d7bb,ATM_GUR_0021,Gurgaon/Gurugram,Gurugram,Haryana,28.495055,77.03268,0,,0,DEV_9933,103.159.133.227,2,32.4,34222.5,White-Label,Offsite,Indoor,Active,True,True,True,Highway,Semi-Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,17,17,267000.0,35,35,1.9444,12,15705.88,0,0,0,0,0,0.0
TXN_20260601_025407,UTR20260601308888,2026-06-01,05:16:42,2026-06-01 05:16:42,566.96,Transfer,UPI,UPI,State Bank of India,11189c858583d750,872a1326955f155f,NONE,Punahana,Nuh,Haryana,27.902464,77.187381,0,,0,DEV_3285,103.61.159.88,1,54.2,8128.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,18,18,268000.0,35,35,1.8421,12,14888.89,0,0,0,0,0,0.0
TXN_20260601_055440,UTR20260601669409,2026-06-01,05:23:28,2026-06-01 05:23:28,45000.0,Debit,ATM,ATM,Axis Bank,05e447259a036520,f145ec6cb0917c0d,ATM_DEL_0578,Delhi,Central Delhi,Delhi,28.640776,77.287846,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0578,10.24.196.225,3,91.9,1674.7,Bank-Owned,Offsite,Outdoor,Active,True,True,True,Market,Semi-Urban,35,35,35,35,35,35,1561538.73,1561538.73,1561538.73,44615.39,18,18,268000.0,35,35,1.8421,12,14888.89,0,0,0,0,0,0.0
TXN_20260601_019879,UTR20260601906759,2026-06-01,05:23:58,2026-06-01 05:23:58,915.4,Debit,UPI,UPI,Bank of Baroda,068c684227d3a240,55abf309378d8528,NONE,Agra,Agra,Uttar Pradesh,27.165365,78.008934,0,,0,DEV_5440,103.157.249.80,1,86.3,83678.19,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,19,19,313000.0,36,36,1.8,12,16473.68,0,0,0,0,0,0.0
TXN_20260601_048041,UTR20260601309097,2026-06-01,05:26:14,2026-06-01 05:26:14,2000.0,Debit,ATM,ATM,Union Bank of India,e7f04e5884c3a1de,e31ca41efe27d5d7,ATM_MAT_0496,Mathura,Mathura,Uttar Pradesh,27.460789,77.725786,0,,0,DEV_6783,103.24.2.154,1,68.9,3327.09,Bank-Owned,Onsite,Indoor,Active,True,True,False,Shopping_Mall,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,19,19,313000.0,36,36,1.8,12,16473.68,0,0,0,0,0,0.0
TXN_20260601_023655,UTR20260601290997,2026-06-01,05:52:25,2026-06-01 05:52:25,1310.39,Debit,UPI,UPI,Axis Bank,9a05e03c50716650,fd19b7e4aa4f765c,NONE,Delhi,Central Delhi,Delhi,28.607897,77.192731,0,,0,DEV_1588,103.82.231.219,1,11.1,22875.44,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,20,20,315000.0,36,36,1.7143,12,15750.0,1,6,6,0,0,0.0
TXN_20260601_012108,UTR20260601920920,2026-06-01,05:57:58,2026-06-01 05:57:58,845.09,Credit,Online,Online,Punjab National Bank,25582be224487a7e,fbc871afcf770ed7,NONE,Delhi,Central Delhi,Delhi,28.598241,77.185712,0,,0,DEV_3064,103.146.70.108,1,18.0,44588.96,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,20,20,315000.0,36,36,1.7143,12,15750.0,2,7,7,0,0,0.0
TXN_20260601_046033,UTR20260601605517,2026-06-01,06:14:37,2026-06-01 06:14:37,3200.77,Debit,Online,Online,State Bank of India,3287ef8cfeb862ca,0e7105bd43e5fed0,NONE,Delhi,Central Delhi,Delhi,28.627111,77.215926,0,,0,DEV_2886,103.151.64.242,1,63.9,3657.1,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,20,20,315000.0,36,36,1.7143,12,15750.0,2,8,8,0,0,0.0
TXN_20260601_009440,UTR20260601313539,2026-06-01,06:18:33,2026-06-01 06:18:33,4000.0,Debit,ATM,ATM,HDFC Bank,3afdfd36244b2a0c,469e54f1b18ec956,ATM_PUN_0584,Punahana,Nuh,Haryana,27.875114,77.154191,0,,0,DEV_6908,103.70.235.81,1,34.8,13904.23,Bank-Owned,Offsite,Indoor,Active,True,True,True,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,20,20,315000.0,36,36,1.7143,12,15750.0,0,0,0,0,0,0.0
TXN_20260601_047311,UTR20260601177321,2026-06-01,06:20:08,2026-06-01 06:20:08,193.62,Credit,UPI,UPI,Canara Bank,c4a61fb5152790b0,ddf7c38cd3251f1e,NONE,Howrah,Howrah,West Bengal,22.596342,88.255484,0,,0,DEV_6890,103.125.4.159,1,21.6,16270.65,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,0,0,0,0,0,0.0
TXN_20260601_005333,UTR20260601575383,2026-06-01,06:27:43,2026-06-01 06:27:43,89.6,Debit,UPI,UPI,Bank of Baroda,1d2769d89ed57c14,7f8bace45e7d6de3,NONE,Alwar,Alwar,Rajasthan,27.564553,76.621855,0,,0,DEV_1702,103.138.36.82,1,25.8,2267.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,0,4,5,0,0,0.0
TXN_20260601_004606,UTR20260601468752,2026-06-01,06:35:50,2026-06-01 06:35:50,582.83,Debit,POS/Card,POS/Card,State Bank of India,585cd1e02637f688,e3ca19422795d81d,NONE,Alwar,Alwar,Rajasthan,27.568191,76.64745,0,,0,DEV_1566,103.63.29.9,1,10.5,2256.96,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,1,5,6,0,0,0.0
TXN_20260601_022058,UTR20260601272224,2026-06-01,06:36:30,2026-06-01 06:36:30,1627.15,Credit,Online,Online,ICICI Bank,1ef721376618438b,27558b17d3305811,NONE,Patna,Patna,Bihar,25.580119,85.155437,0,,0,DEV_6749,103.159.218.93,1,46.1,1812.19,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,0,4,4,0,0,0.0
TXN_20260601_014514,UTR20260601559941,2026-06-01,06:51:59,2026-06-01 06:51:59,2411.44,Debit,Online,Online,State Bank of India,0b4d2eac195ee980,3391d6d0491c7342,NONE,Alwar,Alwar,Rajasthan,27.57549,76.617877,0,,0,DEV_6350,103.104.172.224,2,19.0,12454.14,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,2,6,7,0,0,0.0
TXN_20260601_046745,UTR20260601800537,2026-06-01,06:55:34,2026-06-01 06:55:34,5158.61,Debit,Online,Online,Kotak Mahindra Bank,470b26633db78dc2,e644ef2bb04b843c,NONE,Kolkata,Kolkata,West Bengal,22.587361,88.363962,0,,0,DEV_1190,103.24.121.141,1,16.9,24212.55,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,0,0,0,0,0,0.0
TXN_20260601_045435,UTR20260601229693,2026-06-01,07:00:10,2026-06-01 07:00:10,3854.63,Transfer,POS/Card,POS/Card,ICICI Bank,02cf418831d1a656,342e911db4a2e070,NONE,Patna,Patna,Bihar,25.581441,85.124374,0,,0,DEV_9051,103.198.201.70,1,88.6,20327.05,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,1,5,5,0,0,0.0
TXN_20260601_045608,UTR20260601220483,2026-06-01,07:01:48,2026-06-01 07:01:48,8000.0,Debit,ATM,ATM,Bank of Baroda,08fdf90e4c480d29,97868f8767bf34c8,ATM_BHA_0599,Bharatpur,Bharatpur,Rajasthan,27.192999,77.488777,0,,0,DEV_2340,103.151.159.108,1,40.4,21703.78,Bank-Owned,Offsite,Indoor,Active,False,False,True,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,21,21,319000.0,36,36,1.6364,12,15190.48,0,0,0,0,0,5000.0
TXN_20260601_031644,UTR20260601690529,2026-06-01,07:25:48,2026-06-01 07:25:48,185.7,Debit,UPI,UPI,ICICI Bank,e8fbdacb4c22c9ef,bcdb136f4292b261,NONE,Alwar,Alwar,Rajasthan,27.545108,76.669184,0,,0,DEV_8484,103.206.67.198,1,26.3,16731.45,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,3,7,8,0,0,0.0
TXN_20260601_008691,UTR20260601111811,2026-06-01,07:30:54,2026-06-01 07:30:54,5216.02,Transfer,Online,Online,HDFC Bank,d8f92046e329a129,4f9492c31e06ed64,NONE,Kolkata,Kolkata,West Bengal,22.513258,88.389164,0,,0,DEV_8649,103.10.5.210,1,57.4,8509.56,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,1,1,1,0,0,0.0
TXN_20260601_009307,UTR20260601248307,2026-06-01,07:37:47,2026-06-01 07:37:47,99.43,Credit,UPI,UPI,Punjab National Bank,d720b8f72da5de69,9701aa5862fd1530,NONE,Kolkata,Kolkata,West Bengal,22.588522,88.353337,0,,0,DEV_8056,103.32.151.210,1,18.9,8426.7,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,2,2,2,0,0,0.0
TXN_20260601_013389,UTR20260601837397,2026-06-01,07:38:01,2026-06-01 07:38:01,1411.75,Credit,UPI,UPI,Punjab National Bank,680b0a7a5bd71d27,ce5bb119082c5493,NONE,Dumka,Dumka,Jharkhand,24.257838,87.218643,0,,0,DEV_7548,103.62.105.19,1,22.8,11543.95,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,0,1,1,0,0,0.0
TXN_20260601_012959,UTR20260601976845,2026-06-01,07:38:34,2026-06-01 07:38:34,1500.98,Debit,POS/Card,POS/Card,Kotak Mahindra Bank,1dd54dca3cdfe0a7,0a617d4144fc9374,NONE,Kolkata,Kolkata,West Bengal,22.574235,88.387743,0,,0,DEV_2647,103.234.141.129,1,38.3,7540.93,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,3,3,3,0,0,0.0
TXN_20260601_027607,UTR20260601460996,2026-06-01,07:38:59,2026-06-01 07:38:59,7803.32,Transfer,Online,Online,HDFC Bank,4fa6f7b634b36722,5714e25d7ff1f0e2,NONE,Mathura,Mathura,Uttar Pradesh,27.501094,77.689472,0,,0,DEV_6915,103.240.147.71,1,116.5,3019.5,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,0,6,7,0,0,0.0
TXN_20260601_028482,UTR20260601806077,2026-06-01,07:47:35,2026-06-01 07:47:35,930.47,Credit,Online,Online,Axis Bank,70870b8dbec4fb8e,4771eff623ca9801,NONE,Bharatpur,Bharatpur,Rajasthan,27.202559,77.488602,0,,0,DEV_5441,103.132.95.174,1,12.0,7600.24,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,0,0,0,0,0,0.0
TXN_20260601_023894,UTR20260601902030,2026-06-01,07:48:45,2026-06-01 07:48:45,2000.0,Debit,ATM,ATM,HDFC Bank,f98f3491cdcf0189,e545912fe5dea4c4,ATM_ALW_0416,Alwar,Alwar,Rajasthan,27.561554,76.622708,0,,0,DEV_5223,103.71.199.225,1,68.4,5731.01,Bank-Owned,Offsite,Indoor,Active,True,False,True,Shopping_Mall,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,22,22,327000.0,36,36,1.5652,12,14863.64,0,0,0,0,0,0.0
TXN_20260601_046350,UTR20260601445218,2026-06-01,07:50:13,2026-06-01 07:50:13,27739.76,Credit,Branch,Branch,Axis Bank,1bc80dfa675bec78,dc19be1497974176,NONE,Kaman,Bharatpur,Rajasthan,27.643784,77.27029,0,,0,DEV_8062,103.166.189.220,1,19.4,41661.77,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,23,23,329000.0,36,36,1.5,12,14304.35,0,4,4,0,0,0.0
TXN_20260601_033657,UTR20260601660932,2026-06-01,07:50:46,2026-06-01 07:50:46,1050.23,Debit,UPI,UPI,ICICI Bank,31f539ec96f3f148,4390386be4ca7b48,NONE,Nalanda,Nalanda,Bihar,25.178868,85.463126,0,,0,DEV_4049,103.160.133.187,1,10.6,1767.52,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,23,23,329000.0,36,36,1.5,12,14304.35,0,0,0,0,0,0.0
TXN_20260601_018369,UTR20260601261598,2026-06-01,07:51:55,2026-06-01 07:51:55,1000.0,Debit,ATM,ATM,Kotak Mahindra Bank,7e352ff78f067925,b4b7ddff4c25681b,ATM_DEL_0311,Delhi,Central Delhi,Delhi,28.61198,77.208027,0,,0,DEV_8160,103.152.101.14,1,11.2,5725.53,Bank-Owned,Onsite,Indoor,Active,True,True,False,Railway_Station,Semi-Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,23,23,329000.0,36,36,1.5,12,14304.35,0,0,0,0,0,1000.0
TXN_20260601_007282,UTR20260601301578,2026-06-01,07:52:12,2026-06-01 07:52:12,1009.29,Credit,UPI,UPI,HDFC Bank,b47622a8ceb1be21,bd25cf2fad99982a,NONE,Bharatpur,Bharatpur,Rajasthan,27.255452,77.504635,0,,0,DEV_6450,103.20.122.128,1,28.8,5884.39,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,24,24,330000.0,36,36,1.44,12,13750.0,1,1,1,0,0,0.0
TXN_20260601_010812,UTR20260601173450,2026-06-01,07:52:42,2026-06-01 07:52:42,2000.0,Debit,ATM,ATM,HDFC Bank,c990eb52b76b2763,a245f32192660250,ATM_DEL_0105,Delhi,Central Delhi,Delhi,28.567697,77.228325,0,,0,DEV_3829,103.139.127.206,1,34.1,6679.43,White-Label,Onsite,Indoor,Active,True,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,24,24,330000.0,36,36,1.44,12,13750.0,0,0,0,0,0,0.0
TXN_20260601_013322,UTR20260601879218,2026-06-01,07:53:40,2026-06-01 07:53:40,1736.69,Debit,Online,Online,State Bank of India,3be723b04fdb4e96,0a3cf3dc5561fbf2,NONE,Punahana,Nuh,Haryana,27.869824,77.19812,0,,0,DEV_8476,103.234.183.233,1,93.8,11571.16,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,25,25,332000.0,36,36,1.3846,12,13280.0,0,1,1,0,0,0.0
TXN_20260601_009520,UTR20260601636514,2026-06-01,07:58:45,2026-06-01 07:58:45,892.55,Credit,UPI,UPI,Punjab National Bank,6b3206d98514184f,b4c45831042bd4ec,NONE,Bharatpur,Bharatpur,Rajasthan,27.191302,77.47119,0,,0,DEV_3640,103.129.200.147,1,20.2,1728.86,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,25,25,332000.0,36,36,1.3846,12,13280.0,2,2,2,0,0,0.0
TXN_20260601_014555,UTR20260601118340,2026-06-01,07:58:45,2026-06-01 07:58:45,1000.0,Debit,ATM,ATM,HDFC Bank,7d987c8136fbca18,ff4848172cdaea90,ATM_MAT_0299,Mathura,Mathura,Uttar Pradesh,27.454058,77.72303,0,,0,DEV_9146,103.57.95.137,1,30.4,15169.62,Bank-Owned,Offsite,Outdoor,Active,True,True,False,Market,Semi-Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,25,25,332000.0,36,36,1.3846,12,13280.0,0,0,0,0,0,0.0
TXN_20260601_047106,UTR20260601593839,2026-06-01,08:04:18,2026-06-01 08:04:18,65.72,Credit,UPI,UPI,Axis Bank,a93b7a4070d3359f,8138cb91e1020233,NONE,Agra,Agra,Uttar Pradesh,27.15167,78.035208,0,,0,DEV_6852,103.17.106.113,1,11.6,3645.68,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,26,26,333000.0,36,36,1.3333,12,12807.69,0,1,1,0,0,0.0
TXN_20260601_005754,UTR20260601344483,2026-06-01,08:05:02,2026-06-01 08:05:02,3475.73,Transfer,Branch,Branch,Punjab National Bank,82797b4d1ccf8cb9,d1cc886df9b74b4c,NONE,Kaman,Bharatpur,Rajasthan,27.646154,77.305109,0,,0,DEV_1237,103.117.118.33,1,60.2,5222.57,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,26,26,333000.0,36,36,1.3333,12,12807.69,1,5,5,0,0,0.0
TXN_20260601_028592,UTR20260601881474,2026-06-01,08:06:04,2026-06-01 08:06:04,9103.1,Transfer,Online,Online,HDFC Bank,966d523def262894,af31ad929fbf90b3,NONE,Alwar,Alwar,Rajasthan,27.565854,76.635176,0,,0,DEV_6234,103.208.61.201,1,33.1,886.24,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,26,26,333000.0,36,36,1.3333,12,12807.69,1,7,9,0,0,0.0
TXN_20260601_044066,UTR20260601698586,2026-06-01,08:06:38,2026-06-01 08:06:38,2000.0,Debit,ATM,ATM,State Bank of India,22744151cc6f46bb,d33b10ed9bef9d8d,ATM_DEL_0110,Delhi,Central Delhi,Delhi,28.602648,77.20646,0,,0,DEV_8499,103.12.88.144,1,23.2,10824.76,Brown-Label,Offsite,Indoor,Active,True,False,False,Residential,Semi-Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,26,26,333000.0,36,36,1.3333,12,12807.69,0,0,0,0,0,10000.0
TXN_20260601_032229,UTR20260601206199,2026-06-01,08:12:17,2026-06-01 08:12:17,341.58,Transfer,UPI,UPI,ICICI Bank,d3c52e18442e4e5a,fdc052feec96123d,NONE,Jaipur,Jaipur,Rajasthan,26.902345,75.758177,0,,0,DEV_1369,103.156.44.198,1,66.5,4029.75,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,27,27,335000.0,36,36,1.2857,12,12407.41,0,0,0,0,0,0.0
TXN_20260601_004357,UTR20260601199354,2026-06-01,08:14:08,2026-06-01 08:14:08,3952.5,Transfer,Online,Online,ICICI Bank,1596ec056fdc5b36,a81adcbc658e7446,NONE,Alwar,Alwar,Rajasthan,27.540742,76.610229,0,,0,DEV_2537,103.220.60.9,1,10.3,8826.93,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,36,36,36,36,36,36,1606538.73,1606538.73,1606538.73,44626.08,27,27,335000.0,36,36,1.2857,12,12407.41,2,8,10,0,0,0.0
